0	1.000000
1	1.000000
2	1.000000
3	1.000000
4	1.000000
5	1.000000
6	1.000000
7	1.000000
8	1.000000
9	1.000000
10	1.000000
11	1.000000
12	1.000000
13	1.000000
14	1.000000
15	1.000000
16	1.000000
17	1.000000
18	1.000000
19	1.000000
20	1.050000
21	1.050000
22	1.050000
23	1.050000
24	1.050000
25	1.050000
26	1.050000
27	1.050000
28	1.050000
29	1.050000
30	1.050000
31	1.050000
32	1.050000
33	1.050000
34	1.050000
35	1.050000
36	1.050000
37	1.050000
38	1.050000
39	1.050000
40	1.050000
41	1.050000
42	1.050000
43	1.050000
44	1.050000
45	1.050000
46	1.050000
47	1.050000
48	1.050000
49	1.050000
50	1.050000
51	1.050000
52	1.050000
53	1.050000
54	1.050000
55	1.050000
56	1.050000
57	1.050000
58	1.050000
59	1.050000
60	1.050000
61	1.050000
62	1.050000
63	1.050000
64	1.050000
65	1.050000
66	1.050000
67	1.050000
68	1.050000
69	1.050000
70	1.050000
71	1.050000
72	1.050000
73	1.050000
74	1.050000
75	1.050000
76	1.050000
77	1.050000
78	1.050000
79	1.050000
80	1.050000
81	1.050000
82	1.050000
83	1.050000
84	1.050000
85	1.050000
86	1.050000
87	1.050000
88	1.050000
89	1.050000
90	1.050000
91	1.050000
92	1.050000
93	1.050000
94	1.050000
95	1.050000
96	1.050000
97	1.050000
98	1.050000
99	1.050000
100	1.050000
101	1.050000
102	1.050000
103	1.050000
104	1.050000
105	1.050000
106	1.050000
107	1.050000
108	1.050000
109	1.050000
110	1.050000
111	1.050000
112	1.050000
113	1.050000
114	1.050000
115	1.050000
116	1.050000
117	1.050000
118	1.050000
119	1.050000
120	1.050000
121	1.050000
122	1.050000
123	1.050000
124	1.050000
125	1.050000
126	1.050000
127	1.050000
128	1.050000
129	1.050000
130	1.050000
131	1.050000
132	1.050000
133	1.050000
134	1.050000
135	1.050000
136	1.050000
137	1.050000
138	1.050000
139	1.050000
140	1.050000
141	1.050000
142	1.050000
143	1.050000
144	1.050000
145	1.050000
146	1.050000
147	1.050000
148	1.050000
149	1.050000
150	1.050000
151	1.050000
152	1.050000
153	1.050000
154	1.050000
155	1.050000
156	1.050000
157	1.050000
158	1.050000
159	1.050000
160	1.050000
161	1.050000
162	1.050000
163	1.050000
164	1.050000
165	1.050000
166	1.050000
167	1.050000
168	1.050000
169	1.050000
170	1.050000
171	1.050000
172	1.050000
173	1.050000
174	1.050000
175	1.050000
176	1.050000
177	1.050000
178	1.050000
179	1.050000
180	1.050000
181	1.050000
182	1.050000
183	1.050000
184	1.050000
185	1.050000
186	1.050000
187	1.050000
188	1.050000
189	1.050000
190	1.050000
191	1.050000
192	1.050000
193	1.050000
194	1.050000
195	1.050000
196	1.050000
197	1.050000
198	1.050000
199	1.050000
200	1.050000
201	1.050000
202	1.050000
203	1.050000
204	1.050000
205	1.050000
206	1.050000
207	1.050000
208	1.050000
209	1.050000
210	1.050000
211	1.050000
212	1.050000
213	1.050000
214	1.050000
215	1.050000
216	1.050000
217	1.050000
218	1.050000
219	1.050000
220	1.050000
221	1.050000
222	1.050000
223	1.050000
224	1.050000
225	1.050000
226	1.050000
227	1.050000
228	1.050000
229	1.050000
230	1.050000
231	1.050000
232	1.050000
233	1.050000
234	1.050000
235	1.050000
236	1.050000
237	1.050000
238	1.050000
239	1.050000
240	1.050000
241	1.050000
242	1.050000
243	1.050000
244	1.050000
245	1.050000
246	1.050000
247	1.050000
248	1.050000
249	1.050000
250	1.050000
251	1.050000
252	1.050000
253	1.050000
254	1.050000
255	1.050000
256	1.050000
257	1.050000
258	1.050000
259	1.050000
260	1.050000
261	1.050000
262	1.050000
263	1.050000
264	1.050000
265	1.050000
266	1.050000
267	1.050000
268	1.050000
269	1.050000
270	1.050000
271	1.050000
272	1.050000
273	1.050000
274	1.050000
275	1.050000
276	1.050000
277	1.050000
278	1.050000
279	1.050000
280	1.102500
281	1.102500
282	1.102500
283	1.102500
284	1.102500
285	1.102500
286	1.102500
287	1.102500
288	1.102500
289	1.102500
290	1.102500
291	1.102500
292	1.102500
293	1.102500
294	1.102500
295	1.102500
296	1.102500
297	1.102500
298	1.102500
299	1.102500
